Date (UTC),Type Source,Stage
1986-08-30 18:00:00,RV,9.59
1986-08-31 18:00:00,RV,9.82
1986-09-04 18:00:00,RV,9.64
1986-09-05 18:00:00,RV,9.26
1986-09-06 18:00:00,RV,9.02
1986-09-10 13:00:00,RV,8.5
1986-09-12 06:00:00,RV,8.21
1986-09-13 18:00:00,RV,7.92
1986-09-14 06:00:00,RV,7.89
1986-09-15 18:00:00,RV,7.52
1986-09-16 18:00:00,RV,7.79
1986-09-17 18:00:00,RV,7.49
1986-09-18 18:00:00,RV,7.43
1986-09-19 18:00:00,RV,7.41
1986-09-20 18:00:00,RV,7.55
1986-09-21 18:00:00,RV,7.49
1986-09-23 18:00:00,RV,7.43
1986-09-25 18:00:00,RV,7.07
1986-09-26 18:00:00,RV,6.68
1986-09-27 18:00:00,RV,6.57
1986-09-28 18:00:00,RV,6.43
1986-09-29 18:00:00,RV,6.2
1986-09-30 18:00:00,RV,6.09
1986-10-01 18:00:00,RV,5.93
1986-10-02 18:00:00,RV,5.88
1986-10-03 18:00:00,RV,5.88
1986-10-04 18:00:00,RV,5.52
1986-10-06 18:00:00,RV,5.29
1986-10-07 18:00:00,RV,5.17
1986-10-08 18:00:00,RV,5.17
1986-10-09 18:00:00,RV,5.36
1986-10-10 18:00:00,RV,4.84
1986-10-11 18:00:00,RV,5.27
1986-10-12 18:00:00,RV,6.34
1986-10-13 18:00:00,RV,7.88
1986-10-14 18:00:00,RV,9.21
1986-10-15 18:00:00,RV,9.66
1986-10-16 18:00:00,RV,9.91
1986-10-17 18:00:00,RV,10.06
1986-10-18 18:00:00,RV,9.96
1986-10-19 18:00:00,RV,9.84
1986-10-20 18:00:00,RV,8.81
1986-10-21 18:00:00,RV,8.77
1986-10-22 18:00:00,RV,8.76
1986-10-23 18:00:00,RV,8.59
1986-10-24 18:00:00,RV,8.21
1986-10-25 18:00:00,RV,7.86
1986-10-26 18:00:00,RV,7.49
1986-10-28 18:00:00,RV,6.85
1986-10-29 18:00:00,RV,6.59
1986-10-30 18:00:00,RV,6.34
1986-10-31 18:00:00,RV,6.07
1986-11-26 18:00:00,RV,4.05
1987-05-01 18:00:00,RV,3.3
1987-05-02 18:00:00,RV,3.24
1987-05-03 18:00:00,RV,3.38
1987-05-04 18:00:00,RV,3.41
1987-05-05 18:00:00,RV,3.51
1987-05-06 18:00:00,RV,3.57
1987-05-07 18:00:00,RV,3.61
1987-05-08 18:00:00,RV,3.69
1987-05-09 18:00:00,RV,3.75
1987-05-10 18:00:00,RV,3.78
1987-05-11 18:00:00,RV,3.81
1987-05-12 18:00:00,RV,3.88
1987-05-13 18:00:00,RV,3.88
1987-05-14 18:00:00,RV,3.98
1987-05-15 18:00:00,RV,3.99
1987-05-16 18:00:00,RV,4.03
1987-05-17 18:00:00,RV,4.11
1987-05-18 18:00:00,RV,4.18
1987-05-19 18:00:00,RV,4.23
1987-05-20 18:00:00,RV,4.48
1987-05-21 18:00:00,RV,4.38
1987-05-22 18:00:00,RV,4.47
1987-05-23 18:00:00,RV,4.65
1987-05-24 18:00:00,RV,4.84
1987-05-25 18:00:00,RV,4.98
1987-05-26 16:00:00,RV,5.38
1987-05-26 18:00:00,RV,5.08
1987-05-27 18:00:00,RV,5.15
1987-05-29 18:00:00,RV,5.19
1987-05-30 18:00:00,RV,5.08
1987-05-31 18:00:00,RV,5.36
1987-06-01 18:00:00,RV,5.34
1987-06-02 18:00:00,RV,5.45
1987-06-03 18:00:00,RV,5.57
1987-06-04 18:00:00,RV,5.64
1987-06-05 18:00:00,RV,5.74
1987-06-06 06:00:00,RV,5.89
1987-06-07 18:00:00,RV,5.97
1987-06-08 18:00:00,RV,6.2
1987-06-09 18:00:00,RV,6.62
1987-06-10 18:00:00,RV,6.48
1987-06-11 18:00:00,RV,6.54
1987-06-12 06:00:00,RV,6.45
1987-06-13 18:00:00,RV,6.51
1987-06-15 18:00:00,RV,6.9
1987-06-16 18:00:00,RV,6.79
1987-06-17 18:00:00,RV,6.79
1987-06-18 06:00:00,RV,6.87
1987-06-19 18:00:00,RV,6.85
1987-06-20 18:00:00,RV,6.82
1987-06-21 18:00:00,RV,7.01
1987-06-22 06:00:00,RV,7.43
1987-06-23 18:00:00,RV,7.62
1987-06-24 18:00:00,RV,8.07
1987-06-25 18:00:00,RV,7.86
1987-06-26 18:00:00,RV,7.92
1987-06-27 06:00:00,RV,8.07
1987-06-28 18:00:00,RV,8.09
1987-06-29 18:00:00,RV,8.36
1987-06-30 18:00:00,RV,8.65
1987-07-01 18:00:00,RV,8.71
1987-07-02 06:00:00,RV,8.67
1987-07-03 18:00:00,RV,8.67
1987-07-04 18:00:00,RV,8.71
1987-07-05 06:00:00,RV,8.83
1987-07-06 18:00:00,RV,8.93
1987-07-07 18:00:00,RV,8.65
1987-07-08 18:00:00,RV,8.67
1987-07-09 18:00:00,RV,8.59
1987-07-10 18:00:00,RV,8.52
1987-07-11 18:00:00,RV,8.38
1987-07-12 18:00:00,RV,8.36
1987-07-14 18:00:00,RV,8.19
1987-07-15 18:00:00,RV,8.21
1987-07-16 18:00:00,RV,8.27
1987-07-17 06:00:00,RV,8.36
1987-07-18 18:00:00,RV,8.63
1987-07-19 06:00:00,RV,8.69
1987-07-20 18:00:00,RV,8.77
1987-07-21 18:00:00,RV,9.08
1987-07-22 06:00:00,RV,9.27
1987-07-24 06:00:00,RV,9.51
1987-07-25 06:00:00,RV,9.76
1987-07-26 18:00:00,RV,10.11
1987-07-27 06:00:00,RV,10.17
1987-07-28 18:00:00,RV,10.22
1987-07-29 06:00:00,RV,10.44
1987-07-30 18:00:00,RV,10.53
1987-07-31 18:00:00,RV,10.58
1987-08-01 18:00:00,RV,10.75
1987-08-02 18:00:00,RV,10.68
1987-08-03 06:00:00,RV,10.58
1987-08-04 06:00:00,RV,10.42
1987-08-05 18:00:00,RV,10.53
1987-08-06 06:00:00,RV,10.47
1987-08-07 18:00:00,RV,10.42
1987-08-08 18:00:00,RV,10.42
1987-08-09 18:00:00,RV,10.26
1987-08-10 06:00:00,RV,10.24
1987-08-13 18:00:00,RV,9.84
1987-08-14 06:00:00,RV,9.71
1987-08-15 18:00:00,RV,9.94
1987-08-16 06:00:00,RV,9.48
1987-08-17 18:00:00,RV,9.23
1987-08-18 06:00:00,RV,9.13
1987-08-19 18:00:00,RV,8.96
1987-08-20 18:00:00,RV,8.75
1987-08-21 06:00:00,RV,8.61
1987-08-22 06:00:00,RV,8.5
1987-08-23 18:00:00,RV,8.36
1987-08-24 18:00:00,RV,8.13
1987-08-25 18:00:00,RV,8.11
1987-08-26 18:00:00,RV,7.92
1987-08-28 06:00:00,RV,7.82
1987-08-29 18:00:00,RV,7.59
1987-08-30 18:00:00,RV,7.59
1987-08-31 18:00:00,RV,7.59
1987-09-01 18:00:00,RV,7.43
1987-09-02 18:00:00,RV,7.37
1987-09-03 18:00:00,RV,7.15
1987-09-04 18:00:00,RV,7.28
1987-09-05 18:00:00,RV,7.41
1987-09-06 18:00:00,RV,7.41
1987-09-07 18:00:00,RV,7.47
1987-09-08 18:00:00,RV,7.35
1987-09-09 18:00:00,RV,7.55
1987-09-10 18:00:00,RV,7.71
1987-09-11 18:00:00,RV,7.66
1987-09-12 18:00:00,RV,7.93
1987-09-16 18:00:00,RV,6.86
1987-09-17 18:00:00,RV,7.47
1987-09-18 18:00:00,RV,6.57
1987-09-19 18:00:00,RV,6.57
1987-09-20 18:00:00,RV,6.54
1987-09-21 18:00:00,RV,6.35
1987-09-22 18:00:00,RV,6.35
1987-09-23 18:00:00,RV,6.65
1987-09-24 18:00:00,RV,7
1987-10-02 12:00:00,RV,6.74
1987-10-05 18:00:00,RV,6.67
1987-10-08 13:00:00,RV,6.56
1987-10-10 18:00:00,RV,7.18
1987-10-11 18:00:00,RV,7.13
1987-10-12 18:00:00,RV,7.14
1987-10-13 18:00:00,RV,7.28
1987-10-14 18:00:00,RV,7.4
1987-10-15 18:00:00,RV,7.16
1987-10-16 18:00:00,RV,6.2
1987-10-17 18:00:00,RV,6.79
1987-10-18 18:00:00,RV,6.62
1987-10-19 18:00:00,RV,6.51
1987-10-20 18:00:00,RV,6.37
1987-10-21 18:00:00,RV,6.59
1987-10-22 18:00:00,RV,6.9
1987-10-23 18:00:00,RV,7.46
1987-10-24 18:00:00,RV,7.37
1987-10-25 18:00:00,RV,7.33
1987-10-26 18:00:00,RV,7.3
1987-10-27 18:00:00,RV,7.12
1987-10-28 18:00:00,RV,6.9
1987-10-29 18:00:00,RV,6.7
1987-10-30 18:00:00,RV,6.48
1987-10-31 18:00:00,RV,6.23
1987-11-02 18:00:00,RV,5.99
1987-11-03 18:00:00,RV,5.8
1987-11-04 18:00:00,RV,5.81
1987-11-05 18:00:00,RV,5.68
1987-11-12 18:00:00,RV,4.99
1987-11-18 18:00:00,RV,4.68
1987-11-19 18:00:00,RV,4.63
1987-11-20 18:00:00,RV,4.58
1987-11-24 18:00:00,RV,4.44
1988-05-11 18:00:00,RV,4.16
1988-05-15 18:00:00,RV,4.72
1988-05-19 14:00:00,RV,5.09
1988-05-20 18:00:00,RV,4.95
1988-05-21 18:00:00,RV,5.38
1988-05-22 18:00:00,RV,5.48
1988-05-23 18:00:00,RV,5.57
1988-05-25 18:00:00,RV,5.67
1988-05-26 18:00:00,RV,5.85
1988-05-28 18:00:00,RV,6.02
1988-05-29 13:00:00,RV,6.34
1988-06-08 12:00:00,RV,7.86
1988-06-10 18:00:00,RV,8.48
1988-06-11 18:00:00,RV,8.42
1988-06-12 18:00:00,RV,8.52
1988-06-13 18:00:00,RV,8.59
1988-06-14 18:00:00,RV,8.71
1988-06-15 18:00:00,RV,8.86
1988-06-16 18:00:00,RV,9.13
1988-06-17 18:00:00,RV,9.26
1988-06-18 18:00:00,RV,9.26
1988-06-19 18:00:00,RV,9.38
1988-06-22 06:00:00,RV,9.33
1988-06-23 18:00:00,RV,9.33
1988-06-24 18:00:00,RV,9.03
1988-06-25 06:00:00,RV,8.91
1988-06-26 06:00:00,RV,8.93
1988-06-27 06:00:00,RV,8.98
1988-06-28 18:00:00,RV,8.98
1988-06-29 18:00:00,RV,8.88
1988-06-30 18:00:00,RV,8.88
1988-07-01 18:00:00,RV,8.76
1988-07-02 18:00:00,RV,8.78
1988-07-03 18:00:00,RV,8.96
1988-07-04 18:00:00,RV,9.31
1988-07-05 18:00:00,RV,9.38
1988-07-06 06:00:00,RV,9.46
1988-07-07 18:00:00,RV,9.69
1988-07-08 06:00:00,RV,9.43
1988-07-09 06:00:00,RV,9.51
1988-07-10 18:00:00,RV,9.66
1988-07-11 18:00:00,RV,9.82
1988-07-12 18:00:00,RV,9.78
1988-07-13 06:00:00,RV,9.89
1988-07-14 18:00:00,RV,9.94
1988-07-15 18:00:00,RV,10.07
1988-07-17 18:00:00,RV,10.34
1988-07-18 06:00:00,RV,10.44
1988-07-19 18:00:00,RV,10.54
1988-07-20 18:00:00,RV,10.61
1988-07-21 18:00:00,RV,10.72
1988-07-22 05:00:00,RV,10.75
1988-07-23 18:00:00,RV,10.71
1988-07-24 18:00:00,RV,10.62
1988-07-25 06:00:00,RV,10.53
1988-07-25 21:00:00,RV,10.43
1988-07-27 18:00:00,RV,10.44
1988-07-28 06:00:00,RV,10.34
1988-07-29 18:00:00,RV,10.26
1988-07-30 06:00:00,RV,10.11
1988-07-31 18:00:00,RV,9.94
1988-08-01 18:00:00,RV,10.02
1988-08-02 18:00:00,RV,10.07
1988-08-03 06:00:00,RV,9.77
1988-08-04 06:00:00,RV,9.71
1988-08-05 18:00:00,RV,9.61
1988-08-06 18:00:00,RV,9.64
1988-08-07 18:00:00,RV,9.91
1988-08-08 18:00:00,RV,9.86
1988-08-09 18:00:00,RV,9.78
1988-08-10 18:00:00,RV,9.94
1988-08-11 06:00:00,RV,9.91
1988-08-13 06:00:00,RV,9.96
1988-08-14 05:00:00,RV,9.88
1988-08-15 18:00:00,RV,9.81
1988-08-17 18:00:00,RV,9.84
1988-08-18 18:00:00,RV,9.89
1988-08-19 18:00:00,RV,9.96
1988-08-20 06:00:00,RV,9.76
1988-08-21 06:00:00,RV,9.78
1988-08-22 06:00:00,RV,10.05
1988-08-23 06:00:00,RV,10.28
1988-08-24 06:00:00,RV,10.17
1988-08-25 18:00:00,RV,10.17
1988-08-26 18:00:00,RV,10.43
1988-08-27 06:00:00,RV,10.75
1988-08-28 18:00:00,RV,11.03
1988-08-29 18:00:00,RV,11.1
1988-08-30 06:00:00,RV,11.17
1988-08-31 18:00:00,RV,11.17
1988-09-01 18:00:00,RV,11.23
1988-09-02 18:00:00,RV,11.1
1988-09-03 18:00:00,RV,10.65
1988-09-04 18:00:00,RV,10.36
1988-09-05 18:00:00,RV,10.07
1988-09-06 18:00:00,RV,9.78
1988-09-07 18:00:00,RV,9.41
1988-09-08 18:00:00,RV,9.16
1988-09-09 18:00:00,RV,8.76
1988-09-10 18:00:00,RV,8.67
1988-09-11 18:00:00,RV,8.5
1988-09-12 18:00:00,RV,8.35
1988-09-13 18:00:00,RV,8.33
1988-09-14 06:00:00,RV,8.21
1988-09-15 18:00:00,RV,8.07
1988-09-16 18:00:00,RV,7.99
1988-09-17 18:00:00,RV,7.72
1988-09-18 18:00:00,RV,7.69
1988-09-19 18:00:00,RV,7.72
1988-09-20 18:00:00,RV,7.72
1988-09-21 18:00:00,RV,8.02
1988-09-23 18:00:00,RV,8.07
1988-09-24 18:00:00,RV,7.74
1988-09-26 18:00:00,RV,7.43
1988-09-30 18:00:00,RV,6.71
1988-10-01 18:00:00,RV,6.59
1988-10-02 18:00:00,RV,6.45
1988-10-03 18:00:00,RV,6.58
1988-10-04 18:00:00,RV,6.56
1988-10-05 18:00:00,RV,6.91
1988-10-06 18:00:00,RV,6.63
1988-10-08 18:00:00,RV,7.13
1988-10-09 18:00:00,RV,8.3
1988-10-11 18:00:00,RV,7.04
1988-10-12 18:00:00,RV,7.04
1988-10-14 18:00:00,RV,6.82
1988-10-15 18:00:00,RV,6.63
1988-10-17 18:00:00,RV,6.49
1988-10-18 18:00:00,RV,6.35
1988-10-20 18:00:00,RV,6.07
1988-10-21 18:00:00,RV,5.95
1988-10-22 18:00:00,RV,5.9
1988-10-23 18:00:00,RV,5.85
1988-10-24 18:00:00,RV,5.85
1988-10-25 18:00:00,RV,5.81
1988-10-26 18:00:00,RV,5.8
1988-10-27 18:00:00,RV,5.95
1988-10-28 18:00:00,RV,6.03
1988-10-29 18:00:00,RV,6.17
1988-10-30 18:00:00,RV,6.4
1988-11-01 18:00:00,RV,6.9
1988-11-02 18:00:00,RV,6.79
1988-11-03 18:00:00,RV,6.57
1988-11-04 18:00:00,RV,6.31
1988-11-05 18:00:00,RV,6.02
1988-11-06 18:00:00,RV,5.9
1988-11-07 18:00:00,RV,5.67
1988-11-09 18:00:00,RV,5.52
1988-11-10 18:00:00,RV,5.34
1988-11-11 18:00:00,RV,5.2
1988-11-12 18:00:00,RV,5.2
1988-11-13 18:00:00,RV,5.08
1988-11-14 18:00:00,RV,4.91
1988-11-15 18:00:00,RV,4.96
1988-11-16 18:00:00,RV,4.84
1988-11-17 18:00:00,RV,4.72
1988-11-18 18:00:00,RV,4.61
1988-11-19 18:00:00,RV,4.55
1988-11-20 18:00:00,RV,4.61
1989-05-01 15:00:00,RV,3.76
1989-05-02 15:00:00,RV,6
1989-05-03 15:00:00,RV,3.81
1989-05-04 15:00:00,RV,4.11
1989-05-05 15:00:00,RV,4.16
1989-05-06 15:00:00,RV,4.21
1989-05-07 15:00:00,RV,4.21
1989-05-08 15:00:00,RV,4.28
1989-05-09 15:00:00,RV,4.34
1989-05-10 15:00:00,RV,4.38
1989-05-11 15:00:00,RV,4.44
1989-05-12 15:00:00,RV,4.49
1989-05-13 14:00:00,RV,4.51
1989-05-14 15:00:00,RV,4.55
1989-05-15 15:00:00,RV,4.55
1989-05-16 15:00:00,RV,4.58
1989-05-17 15:00:00,RV,4.62
1989-05-18 09:00:00,RV,4.68
1989-05-19 15:00:00,RV,4.7
1989-05-20 15:00:00,RV,4.63
1989-05-21 14:00:00,RV,4.62
1989-05-22 14:00:00,RV,4.78
1989-05-23 14:00:00,RV,4.78
1989-05-24 14:00:00,RV,4.79
1989-05-25 15:00:00,RV,4.79
1989-05-26 18:00:00,RV,4.84
1989-05-27 15:00:00,RV,4.91
1989-05-28 18:00:00,RV,4.98
1989-05-29 15:00:00,RV,5.05
1989-05-30 14:00:00,RV,5.2
1989-05-31 15:00:00,RV,5.28
1989-06-01 14:00:00,RV,5.28
1989-06-02 15:00:00,RV,5.23
1989-06-03 14:00:00,RV,5.38
1989-06-04 15:00:00,RV,5.62
1989-06-05 14:00:00,RV,5.68
1989-06-06 14:00:00,RV,5.7
1989-06-08 14:00:00,RV,5.8
1989-06-09 14:00:00,RV,5.89
1989-06-10 14:00:00,RV,6.03
1989-06-11 15:00:00,RV,5.99
1989-06-12 14:00:00,RV,6.01
1989-06-13 14:00:00,RV,6.05
1989-06-14 16:00:00,RV,6.05
1989-06-16 14:00:00,RV,6.14
1989-06-17 15:00:00,RV,6.16
1989-06-18 14:00:00,RV,6.23
1989-06-19 15:00:00,RV,6.32
1989-06-20 15:00:00,RV,6.34
1989-06-21 18:00:00,RV,6.43
1989-06-22 14:00:00,RV,6.44
1989-06-23 15:00:00,RV,6.48
1989-06-24 14:00:00,RV,6.7
1989-06-25 14:00:00,RV,6.16
1989-06-26 15:00:00,RV,6.86
1989-06-27 15:00:00,RV,7.16
1989-06-28 15:00:00,RV,7.37
1989-06-29 15:00:00,RV,7.8
1989-06-30 15:00:00,RV,7.66
1989-07-01 14:00:00,RV,7.99
1989-07-02 14:00:00,RV,8.06
1989-07-03 17:00:00,RV,8.26
1989-07-04 15:00:00,RV,8.35
1989-07-05 18:00:00,RV,8.47
1989-07-06 15:00:00,RV,8.69
1989-07-07 19:00:00,RV,8.66
1989-07-08 14:00:00,RV,8.75
1989-07-09 14:00:00,RV,8.81
1989-07-10 15:00:00,RV,8.94
1989-07-11 15:00:00,RV,9.06
1989-07-12 14:00:00,RV,9.21
1989-07-13 14:00:00,RV,9.27
1989-07-14 15:00:00,RV,9.53
1989-07-15 21:00:00,RV,9.78
1989-07-16 14:00:00,RV,9.86
1989-07-17 19:00:00,RV,9.84
1989-07-18 19:00:00,RV,9.91
1989-07-19 19:00:00,RV,9.96
1989-07-22 16:00:00,RV,10.39
1989-07-24 19:00:00,RV,10.39
1989-07-25 15:00:00,RV,10.43
1989-07-26 15:00:00,RV,10.47
1989-07-27 14:00:00,RV,10.36
1989-07-28 16:00:00,RV,10.24
1989-07-29 16:00:00,RV,10.24
1989-07-30 17:00:00,RV,10.45
1989-07-31 19:00:00,RV,10.56
1989-08-02 15:00:00,RV,10.62
1989-08-03 15:00:00,RV,10.65
1989-08-04 14:00:00,RV,10.62
1989-08-05 14:00:00,RV,10.56
1989-08-06 14:00:00,RV,10.47
1989-08-07 14:00:00,RV,10.59
1989-08-08 14:00:00,RV,10.59
1989-08-09 14:00:00,RV,10.56
1989-08-10 16:00:00,RV,10.62
1989-08-11 14:00:00,RV,10.59
1989-08-12 14:00:00,RV,10.59
1989-08-13 14:00:00,RV,10.59
1989-08-14 15:00:00,RV,10.62
1989-08-15 15:00:00,RV,10.59
1989-08-16 14:00:00,RV,10.53
1989-08-17 15:00:00,RV,10.34
1989-08-18 15:00:00,RV,10.26
1989-08-19 15:00:00,RV,10.39
1989-08-20 15:00:00,RV,10.13
1989-08-22 15:00:00,RV,9.88
1989-08-23 16:00:00,RV,9.77
1989-08-24 15:00:00,RV,9.78
1989-08-25 15:00:00,RV,9.77
1989-08-27 15:00:00,RV,11.46
1989-08-28 15:00:00,RV,11.88
1989-08-29 15:00:00,RV,12.16
1989-08-30 15:00:00,RV,12.47
1989-08-31 16:00:00,RV,12.64
1989-09-01 15:00:00,RV,12.66
1989-09-02 15:00:00,RV,12.81
1989-09-03 15:00:00,RV,13.65
1989-09-04 15:00:00,RV,13.08
1989-09-05 16:00:00,RV,12.88
1989-09-06 00:00:00,RV,12.64
1989-09-06 15:00:00,RV,12.64
1989-09-07 15:00:00,RV,12.58
1989-09-08 15:00:00,RV,12.41
1989-09-09 15:00:00,RV,12.36
1989-09-10 15:00:00,RV,12.32
1989-09-11 15:00:00,RV,12.25
1989-09-12 15:00:00,RV,12.07
1989-09-13 16:00:00,RV,11.9
1989-09-14 15:00:00,RV,11.62
1989-09-16 20:00:00,RV,10.79
1989-09-17 16:00:00,RV,10.54
1989-09-18 15:00:00,RV,10.41
1989-09-19 23:00:00,RV,9.86
1989-09-20 15:00:00,RV,9.53
1989-09-21 15:00:00,RV,9.28
1989-09-22 15:00:00,RV,9.02
1989-09-23 17:00:00,RV,8.86
1989-09-25 15:00:00,RV,8.96
1989-09-26 15:00:00,RV,8.86
1989-09-27 15:00:00,RV,8.78
1989-09-28 15:00:00,RV,8.77
1989-09-29 15:00:00,RV,8.64
1989-09-30 15:00:00,RV,8.5
1989-10-01 15:00:00,RV,8.4
1989-10-02 15:00:00,RV,8.25
1989-10-03 15:00:00,RV,8.07
1989-10-04 16:00:00,RV,8.25
1989-10-05 16:00:00,RV,8.18
1989-10-06 16:00:00,RV,8.25
1989-10-07 15:00:00,RV,8.3
1989-10-08 16:00:00,RV,8.89
1989-10-09 16:00:00,RV,8.86
1989-10-10 15:00:00,RV,8.81
1989-10-11 15:00:00,RV,8.75
1989-10-12 16:00:00,RV,8.35
1989-10-13 16:00:00,RV,8.19
1989-10-14 16:00:00,RV,8.13
1989-10-15 16:00:00,RV,8.23
1989-10-16 16:00:00,RV,8.16
1989-10-17 16:00:00,RV,8.19
1989-10-18 16:00:00,RV,8.19
1989-10-19 16:00:00,RV,8.21
1989-10-20 15:00:00,RV,8.14
1989-10-21 17:00:00,RV,7.8
1989-10-22 16:00:00,RV,7.6
1989-10-23 16:00:00,RV,7.49
1990-04-16 20:00:00,RV,3.5
1990-04-20 18:00:00,RV,3.68
1990-04-21 15:00:00,RV,3.89
1990-04-22 15:00:00,RV,3.93
1990-04-23 15:00:00,RV,3.96
1990-04-24 15:00:00,RV,4.04
1990-04-25 14:00:00,RV,4.07
1990-04-26 15:00:00,RV,4.11
1990-04-27 15:00:00,RV,4.17
1990-04-28 15:00:00,RV,4.23
1990-04-29 15:00:00,RV,4.34
1990-04-30 15:00:00,RV,4.42
1990-05-05 16:00:00,RV,4.66
1990-05-06 15:00:00,RV,4.72
1990-05-07 15:00:00,RV,4.83
1990-05-09 15:00:00,RV,4.91
1990-05-10 15:00:00,RV,4.97
1990-05-11 15:00:00,RV,5.11
1990-05-12 16:00:00,RV,5.17
1990-05-13 15:00:00,RV,5.23
1990-05-14 15:00:00,RV,5.31
1990-05-15 15:00:00,RV,5.38
1990-05-16 15:00:00,RV,5.4
1990-05-17 15:00:00,RV,5.6
1990-05-18 16:00:00,RV,5.85
1990-05-19 15:00:00,RV,5.95
1990-05-20 16:00:00,RV,6.14
1990-05-21 15:00:00,RV,6.37
1990-05-22 15:00:00,RV,6.49
1990-05-23 15:00:00,RV,6.6
1990-05-24 15:00:00,RV,6.65
1990-05-25 15:00:00,RV,6.7
1990-05-26 15:00:00,RV,6.86
1990-05-27 15:00:00,RV,6.93
1990-05-28 15:00:00,RV,7
1990-05-29 14:00:00,RV,7.21
1990-05-30 14:00:00,RV,7.46
1990-05-31 15:00:00,RV,7.41
1990-06-01 15:00:00,RV,7.52
1990-06-02 15:00:00,RV,8.07
1990-06-03 15:00:00,RV,8.02
1990-06-04 15:00:00,RV,8.15
1990-06-05 09:00:00,RV,8.15
1990-06-06 09:00:00,RV,8.27
1990-06-07 17:00:00,RV,8.81
1990-06-08 17:00:00,RV,8.93
1990-06-09 09:00:00,RV,9.16
1990-06-10 09:00:00,RV,9.26
1990-06-11 18:00:00,RV,9.31
1990-06-12 17:00:00,RV,9.42
1990-06-13 17:00:00,RV,9.42
1990-06-14 17:00:00,RV,9.46
1990-06-15 17:00:00,RV,9.46
1990-06-16 19:00:00,RV,9.46
1990-06-17 09:00:00,RV,9.46
1990-06-18 17:00:00,RV,9.41
1990-06-19 18:00:00,RV,9.31
1990-06-20 09:00:00,RV,9.33
1990-06-21 18:00:00,RV,9.21
1990-06-22 18:00:00,RV,9.13
1990-06-23 18:00:00,RV,9.02
1990-06-24 09:00:00,RV,9.03
1990-06-25 18:00:00,RV,9
1990-06-26 19:00:00,RV,9.18
1990-06-27 17:00:00,RV,8.86
1990-06-28 17:00:00,RV,9.02
1990-06-29 17:00:00,RV,9.26
1990-06-30 18:00:00,RV,9.4
1990-07-01 17:00:00,RV,9.59
1990-07-02 09:00:00,RV,9.82
1990-07-03 18:00:00,RV,9.94
1990-07-04 18:00:00,RV,10.03
1990-07-05 17:00:00,RV,10.19
1990-07-06 18:00:00,RV,10.29
1990-07-07 17:00:00,RV,10.37
1990-07-09 17:00:00,RV,10.42
1990-07-10 18:00:00,RV,10.29
1990-07-11 18:00:00,RV,10.24
1990-07-12 17:00:00,RV,10.11
1990-07-13 17:00:00,RV,9.96
1990-07-14 17:00:00,RV,9.94
1990-07-15 17:00:00,RV,9.82
1990-07-16 18:00:00,RV,9.66
1990-07-17 18:00:00,RV,9.61
1990-07-18 14:00:00,RV,9.59
1990-07-19 15:00:00,RV,9.63
1990-08-04 19:00:00,RV,10.82
1990-08-05 18:00:00,RV,10.72
1990-08-06 15:00:00,RV,10.56
1990-08-07 15:00:00,RV,10.36
1990-08-08 15:00:00,RV,10.26
1990-08-09 15:00:00,RV,10.07
1990-08-11 15:00:00,RV,9.92
1990-08-13 15:00:00,RV,10.36
1990-08-14 15:00:00,RV,10.56
1990-08-15 15:00:00,RV,10.76
1990-08-16 16:00:00,RV,11.03
1990-08-20 19:00:00,RV,11.35
1990-08-21 15:00:00,RV,11.28
1990-08-22 17:00:00,RV,11.06
1990-08-23 18:00:00,RV,11.09
1990-08-24 16:00:00,RV,10.47
1990-08-25 14:00:00,RV,10.28
1990-08-26 17:00:00,RV,10.26
1990-08-27 15:00:00,RV,10.22
1990-08-29 16:00:00,RV,10.22
1990-08-30 20:00:00,RV,10.11
1990-08-31 15:00:00,RV,9.84
1990-09-01 15:00:00,RV,9.46
1990-09-02 15:00:00,RV,9.26
1990-09-03 16:00:00,RV,9.01
1990-09-04 15:00:00,RV,9.13
1990-09-06 15:00:00,RV,9
1990-09-07 16:00:00,RV,8.86
1990-09-10 15:00:00,RV,9.08
1990-09-12 15:00:00,RV,9.1
1990-09-13 15:00:00,RV,9.03
1990-09-14 16:00:00,RV,9.1
1990-09-15 15:00:00,RV,9.46
1990-09-16 15:00:00,RV,9.77
1990-09-17 15:00:00,RV,9.92
1990-09-18 16:00:00,RV,10.09
1990-09-19 15:00:00,RV,9.98
1990-09-20 16:00:00,RV,10.22
1990-09-21 15:00:00,RV,10.5
1990-09-22 16:00:00,RV,10.26
1990-09-23 15:00:00,RV,10.34
1990-09-24 15:00:00,RV,10.05
1990-09-25 16:00:00,RV,9.84
1990-09-26 15:00:00,RV,9.35
1990-09-27 15:00:00,RV,9.21
1990-09-28 15:00:00,RV,8.63
1990-09-30 15:00:00,RV,8.09
1990-10-01 20:00:00,RV,7.88
1990-10-02 19:00:00,RV,7.42
1990-10-06 16:00:00,RV,6.44
1990-10-07 16:00:00,RV,6.21
1990-10-08 20:00:00,RV,6.16
1990-10-09 16:00:00,RV,6.03
1990-10-10 16:00:00,RV,5.81
1990-10-11 16:00:00,RV,5.76
1990-10-12 16:00:00,RV,5.81
1990-10-13 16:00:00,RV,5.7
1990-10-14 16:00:00,RV,5.62
1990-10-15 17:00:00,RV,5.4
1990-10-16 16:00:00,RV,5.32
1990-10-18 16:00:00,RV,5.15
1990-10-19 16:00:00,RV,5.13
