agency_cd	site_no	datetime	698_00060_00003	698_00060_00003_cd	699_80154_00003	699_80154_00003_cd	700_80155_00003	700_80155_00003_cd	701_00010_00001	701_00010_00001_cd	702_00010_00002	702_00010_00002_cd	703_00010_00003	703_00010_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	15266300	2019-11-14	4850	A					3.9	A	3.5	A	3.7	A
USGS	15266300	2019-11-15	4750	A					4.0	A	3.8	A	3.9	A
USGS	15266300	2019-11-16	4700	A					3.8	A	3.2	A	3.4	A
USGS	15266300	2019-11-17	4470	A					3.4	A	2.9	A	3.1	A
USGS	15266300	2019-11-18	4370	A					3.5	A	3.0	A	3.2	A
USGS	15266300	2019-11-19	4260	A					3.5	A	3.2	A	3.4	A
USGS	15266300	2019-11-20	4290	A					3.9	A	3.0	A	3.4	A
USGS	15266300	2019-11-21	4240	A					4.2	A	3.7	A	3.9	A
USGS	15266300	2019-11-22	4390	A					4.2	A	3.7	A	3.9	A
USGS	15266300	2019-11-23	4370	A					3.8	A	2.7	A	3.3	A
USGS	15266300	2019-11-24	4100	A					2.7	A	2.2	A	2.5	A
USGS	15266300	2019-11-25	3930	A					2.2	A	1.1	A	1.6	A
USGS	15266300	2019-11-26	3790	A					2.0	A	0.9	A	1.3	A
USGS	15266300	2019-11-27	3880	A					3.3	A	2.0	A	2.4	A
USGS	15266300	2019-11-28	4470	A					3.7	A	2.9	A	3.3	A
USGS	15266300	2019-11-29	4400	A					3.8	A	3.4	A	3.7	A
USGS	15266300	2019-11-30	4300	A					3.6	A	3.3	A	3.5	A
USGS	15266300	2019-12-01	4130	A					3.4	A	2.5	A	3.0	A
USGS	15266300	2019-12-02	4090	A					2.5	A	1.9	A	2.1	A
USGS	15266300	2019-12-03	4020	A					2.3	A	2.1	A	2.2	A
USGS	15266300	2019-12-04	3900	A					2.1	A	1.1	A	1.9	A
USGS	15266300	2019-12-05	3720	A					1.1	A	0.5	A	0.8	A
USGS	15266300	2019-12-06	3640	A					1.2	A	1.1	A	1.1	A
USGS	15266300	2019-12-07	3730	A					2.7	A	1.2	A	1.9	A
USGS	15266300	2019-12-08	4170	A					2.6	A	2.0	A	2.4	A
USGS	15266300	2019-12-09	4750	A					3.3	A	2.4	A	2.9	A
USGS	15266300	2019-12-10	6560	A					2.6	A	1.9	A	2.2	A
USGS	15266300	2019-12-11	6130	A					2.3	A	2.2	A	2.3	A
USGS	15266300	2019-12-12	5920	A					2.5	A	2.1	A	2.3	A
USGS	15266300	2019-12-13	5880	A					2.4	A	2.2	A	2.3	A
USGS	15266300	2019-12-14	5860	A					2.5	A	2.2	A	2.2	A
USGS	15266300	2019-12-15	5810	A					2.8	A	2.5	A	2.6	A
USGS	15266300	2019-12-16	5780	A					2.7	A	2.5	A	2.6	A
USGS	15266300	2019-12-17	5640	A					2.5	A	1.9	A	2.2	A
USGS	15266300	2019-12-18	5470	A					2.1	A	1.7	A	1.9	A
USGS	15266300	2019-12-19	5240	A					1.9	A	0.9	A	1.3	A
USGS	15266300	2019-12-20	4960	A					0.9	A	0.4	A	0.6	A
USGS	15266300	2019-12-21	4720	A					0.6	A	0.4	A	0.5	A
USGS	15266300	2019-12-22	4530	A					0.8	A	0.2	A	0.4	A
USGS	15266300	2019-12-23	4410	A					0.9	A	0.3	A	0.6	A
USGS	15266300	2019-12-24	4280	A					0.9	A	0.0	A	0.4	A
USGS	15266300	2019-12-25	4160	A					1.2	A	0.9	A	1.1	A
USGS	15266300	2019-12-26	4090	A					1.2	A	0.2	A	0.9	A
USGS	15266300	2019-12-27	3950	A:e					0.2	A	0.0	A	0.0	A
USGS	15266300	2019-12-28	3840	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2019-12-29	3710	A:e					0.5	A	0.0	A	0.1	A
USGS	15266300	2019-12-30	3760	A					2.1	A	0.5	A	1.3	A
USGS	15266300	2019-12-31	3760	A					2.5	A	1.4	A	2.1	A
USGS	15266300	2020-01-01	3550	A:e					1.4	A	0.0	A	0.3	A
USGS	15266300	2020-01-02	3500	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-03	3410	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-04	3350	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-05	3290	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-06	3220	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-07	3150	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-08	3090	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-09	3020	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-10	2950	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-11	2920	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-12	2940	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-13	2790	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-14	2740	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-15	2700	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-16	2680	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-17	2670	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-18	2650	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-19	2620	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-20	2600	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-21	2600	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-22	2480	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-23	2380	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-24	2350	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-25	2320	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-26	2260	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-27	2210	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-28	2160	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-29	2090	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-30	2040	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-01-31	1970	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-01	1860	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-02	1830	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-03	1790	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-04	1740	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-05	1710	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-06	1690	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-07	1660	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-08	1650	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-09	1610	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-10	1580	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-11	1570	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-12	1560	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-13	1550	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-14	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-15	1520	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-16	1500	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-17	1470	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-18	1500	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-19	1540	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-20	1570	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-21	1550	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-22	1540	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-23	1540	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-24	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-25	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-26	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-27	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-28	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-02-29	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-01	1520	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-02	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-03	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-04	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-05	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-06	1520	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-07	1540	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-08	1540	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-09	1550	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-10	1550	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-11	1560	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-12	1580	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-13	1610	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-14	1600	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-15	1590	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-16	1580	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-17	1570	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-18	1580	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-19	1570	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-20	1550	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-21	1550	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-22	1560	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-23	1550	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-24	1540	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-25	1540	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-26	1530	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-27	1520	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-28	1520	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-29	1500	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-30	1490	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-03-31	1490	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-01	1470	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-02	1470	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-03	1490	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-04	1490	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-05	1470	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-06	1440	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-07	1470	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-08	1450	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-09	1450	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-10	1440	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-11	1440	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-12	1440	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-13	1440	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-14	1440	A:e					0.0	A	0.0	A	0.0	A
USGS	15266300	2020-04-15	1460	A:e					0.7	A	0.0	A	0.3	A
USGS	15266300	2020-04-16	1570	A:e					1.6	A	0.4	A	1.1	A
USGS	15266300	2020-04-17	2150	A:e					2.2	A	0.7	A	1.4	A
USGS	15266300	2020-04-18	2430	A					2.6	A	1.1	A	1.7	A
USGS	15266300	2020-04-19	3580	A					1.6	A	0.9	A	1.3	A
USGS	15266300	2020-04-20	3880	A					1.7	A	0.8	A	1.2	A
USGS	15266300	2020-04-21	4040	A					1.4	A	0.8	A	1.1	A
USGS	15266300	2020-04-22	3980	A					2.2	A	0.9	A	1.4	A
USGS	15266300	2020-04-23	3890	A					2.4	A	1.1	A	1.6	A
USGS	15266300	2020-04-24	3800	A					2.9	A	1.1	A	2.0	A
USGS	15266300	2020-04-25	3660	A					4.5	A	1.7	A	3.0	A
USGS	15266300	2020-04-26	3530	A					5.1	A	2.5	A	3.8	A
USGS	15266300	2020-04-27	3440	A					5.5	A	2.8	A	4.1	A
USGS	15266300	2020-04-28	3320	A					6.1	A	3.2	A	4.6	A
USGS	15266300	2020-04-29	3200	A					6.3	A	3.8	A	5.0	A
USGS	15266300	2020-04-30	3110	A					5.8	A	4.1	A	4.9	A
USGS	15266300	2020-05-01	3060	A					5.8	A	4.2	A	5.0	A
USGS	15266300	2020-05-02	3000	A					6.9	A	3.8	A	5.3	A
USGS	15266300	2020-05-03	2960	A					6.5	A	4.9	A	5.8	A
USGS	15266300	2020-05-04	2980	A					6.4	A	4.9	A	5.7	A
USGS	15266300	2020-05-05	2910	A					6.1	A	4.8	A	5.3	A
USGS	15266300	2020-05-06	2990	A					8.6	A	3.9	A	6.3	A
USGS	15266300	2020-05-07	3020	A					7.6	A	6.0	A	6.8	A
USGS	15266300	2020-05-08	3050	A					7.6	A	5.3	A	6.3	A
USGS	15266300	2020-05-09	3080	A					8.7	A	6.0	A	7.2	A
USGS	15266300	2020-05-10	3150	A					8.7	A	6.9	A	7.8	A
USGS	15266300	2020-05-11	3300	A					7.8	A	6.8	A	7.2	A
USGS	15266300	2020-05-12	3580	A					8.0	A	5.8	A	6.9	A
USGS	15266300	2020-05-13	3670	A					9.0	A	5.7	A	7.3	A
USGS	15266300	2020-05-14	3750	A					8.0	A	6.7	A	7.5	A
USGS	15266300	2020-05-15	3860	A					9.2	A	6.3	A	7.7	A
USGS	15266300	2020-05-16	4040	A					9.8	A	7.4	A	8.5	A
USGS	15266300	2020-05-17	4270	A					9.9	A	7.8	A	8.9	A
USGS	15266300	2020-05-18	4510	A					9.2	A	7.0	A	7.9	A
USGS	15266300	2020-05-19	4710	A					8.1	A	6.5	A	7.2	A
USGS	15266300	2020-05-20	4830	A					8.8	A	6.6	A	7.8	A
USGS	15266300	2020-05-21	5030	A					8.2	A	6.4	A	6.9	A
USGS	15266300	2020-05-22	5170	A					7.7	A	5.6	A	6.5	A
USGS	15266300	2020-05-23	5210	A					7.5	A	6.3	A	6.9	A
USGS	15266300	2020-05-24	5470	A					8.1	A	6.7	A	7.3	A
USGS	15266300	2020-05-25	5710	A					7.7	A	6.4	A	7.1	A
USGS	15266300	2020-05-26	5820	A					8.3	A	6.2	A	7.2	A
USGS	15266300	2020-05-27	5890	A					8.4	A	6.1	A	7.2	A
USGS	15266300	2020-05-28	5960	A					9.8	A	6.7	A	8.3	A
USGS	15266300	2020-05-29	6090	A					10.3	A	7.8	A	9.2	A
USGS	15266300	2020-05-30	6270	A					10.0	A	9.0	A	9.5	A
USGS	15266300	2020-05-31	6510	A					10.1	A	8.1	A	9.1	A
USGS	15266300	2020-06-01	6690	A					10.0	A	8.0	A	9.0	A
USGS	15266300	2020-06-02	6840	A					9.3	A	8.0	A	8.7	A
USGS	15266300	2020-06-03	6910	A					10.4	A	8.1	A	9.2	A
USGS	15266300	2020-06-04	6930	A					10.7	A	8.5	A	9.6	A
USGS	15266300	2020-06-05	7030	A					11.9	A	8.7	A	10.1	A
USGS	15266300	2020-06-06	7410	A					11.0	A	8.2	A	9.5	A
USGS	15266300	2020-06-07	7560	A					10.9	A	8.5	A	9.7	A
USGS	15266300	2020-06-08	7670	A					10.0	A	8.3	A	8.8	A
USGS	15266300	2020-06-09	7890	A					9.5	A	8.2	A	8.6	A
USGS	15266300	2020-06-10	7970	A					12.0	A	8.8	A	10.2	A
USGS	15266300	2020-06-11	7990	A					12.9	A	10.3	A	11.5	A
USGS	15266300	2020-06-12	8070	A					12.2	A	9.5	A	10.8	A
USGS	15266300	2020-06-13	8180	A					12.0	A	9.3	A	10.6	A
USGS	15266300	2020-06-14	8280	A					11.9	A	8.8	A	10.7	A
USGS	15266300	2020-06-15	8390	A					11.9	A	8.1	A	9.8	A
USGS	15266300	2020-06-16	8540	A					11.0	A	8.8	A	10.0	A
USGS	15266300	2020-06-17	8780	A					12.9	A	10.3	A	11.6	A
USGS	15266300	2020-06-18	9070	A					12.5	A	11.3	A	11.9	A
USGS	15266300	2020-06-19	9430	A					11.8	A	9.7	A	10.3	A
USGS	15266300	2020-06-20	9930	A					11.5	A	8.8	A	9.9	A
USGS	15266300	2020-06-21	10300	A					13.1	A	10.1	A	11.8	A
USGS	15266300	2020-06-22	10600	A					12.1	A	10.5	A	11.1	A
USGS	15266300	2020-06-23	10900	A					10.6	A	9.2	A	10.0	A
USGS	15266300	2020-06-24	11100	A					11.9	A	10.3	A	11.0	A
USGS	15266300	2020-06-25	11300	A					11.8	A	9.7	A	10.8	A
USGS	15266300	2020-06-26	11300	A					11.6	A	10.5	A	11.1	A
USGS	15266300	2020-06-27	11300	A					12.4	A	10.2	A	11.3	A
USGS	15266300	2020-06-28	11400	A					11.9	A	9.7	A	10.7	A
USGS	15266300	2020-06-29	11200	A					11.1	A	9.5	A	10.3	A
USGS	15266300	2020-06-30	11100	A					10.6	A	8.7	A	9.7	A
USGS	15266300	2020-07-01	10900	A					11.2	A	8.3	A	9.9	A
USGS	15266300	2020-07-02	10800	A					12.2	A	9.0	A	10.7	A
USGS	15266300	2020-07-03	10800	A					12.8	A	9.8	A	11.4	A
USGS	15266300	2020-07-04	11000	A					14.0	A	10.5	A	12.4	A
USGS	15266300	2020-07-05	11200	A					15.2	A	10.9	A	13.3	A
USGS	15266300	2020-07-06	11500	A					14.9	A	11.4	A	13.2	A
USGS	15266300	2020-07-07	11700	A					13.8	A	10.3	A	12.0	A
USGS	15266300	2020-07-08	11900	A					13.4	A	11.3	A	12.2	A
USGS	15266300	2020-07-09	12400	A					12.8	A	10.6	A	11.5	A
USGS	15266300	2020-07-10	12600	A					13.9	A	11.2	A	12.5	A
USGS	15266300	2020-07-11	12800	A					14.5	A	12.4	A	13.6	A
USGS	15266300	2020-07-12	13200	A					14.1	A	12.7	A	13.3	A
USGS	15266300	2020-07-13	13400	A					13.2	A	12.0	A	12.5	A
USGS	15266300	2020-07-14	13300	A					13.8	A	11.6	A	12.8	A
USGS	15266300	2020-07-15	13200	A					14.1	A	11.6	A	13.0	A
USGS	15266300	2020-07-16	13100	A					13.6	A	11.3	A	12.6	A
USGS	15266300	2020-07-17	13300	A					14.6	A	12.7	A	13.8	A
USGS	15266300	2020-07-18	13400	A					14.2	A	13.0	A	13.6	A
USGS	15266300	2020-07-19	13400	A					13.7	A	12.3	A	12.7	A
USGS	15266300	2020-07-20	13700	A					13.7	A	12.5	A	13.0	A
USGS	15266300	2020-07-21	13800	A					13.6	A	12.3	A	13.0	A
USGS	15266300	2020-07-22	13700	A					13.2	A	11.4	A	12.1	A
USGS	15266300	2020-07-23	13800	A					14.6	A	12.1	A	13.2	A
USGS	15266300	2020-07-24	13700	A					14.1	A	12.3	A	13.1	A
USGS	15266300	2020-07-25	13900	A					14.0	A	12.9	A	13.7	A
USGS	15266300	2020-07-26	13700	A					13.5	A	12.4	A	13.0	A
USGS	15266300	2020-07-27	13400	A					14.1	A	11.9	A	12.9	A
USGS	15266300	2020-07-28	13200	A					14.6	A	12.1	A	13.3	A
USGS	15266300	2020-07-29	12900	A					15.0	A	12.6	A	13.8	A
USGS	15266300	2020-07-30	12900	A					15.3	A	13.0	A	14.1	A
USGS	15266300	2020-07-31	12900	A					14.9	A	13.4	A	13.9	A
USGS	15266300	2020-08-01	13000	A					13.4	A	12.5	A	12.9	A
USGS	15266300	2020-08-02	13300	A					13.9	A	12.4	A	13.1	A
USGS	15266300	2020-08-03	13400	A					13.6	A	12.1	A	12.7	A
USGS	15266300	2020-08-04	13600	A					14.6	A	12.7	A	13.6	A
USGS	15266300	2020-08-05	13500	A					14.7	A	13.2	A	13.9	A
USGS	15266300	2020-08-06	13800	A					14.3	A	12.9	A	13.7	A
USGS	15266300	2020-08-07	14000	A					13.3	A	12.0	A	12.5	A
USGS	15266300	2020-08-08	14200	A					13.2	A	11.9	A	12.5	A
USGS	15266300	2020-08-09	14300	A					13.5	A	12.2	A	12.9	A
USGS	15266300	2020-08-10	14300	A					13.3	A	11.0	A	12.0	A
USGS	15266300	2020-08-11	14200	A					13.7	A	12.2	A	12.9	A
USGS	15266300	2020-08-12	14000	A					13.0	A	12.3	A	12.6	A
USGS	15266300	2020-08-13	13700	A					14.0	A	12.0	A	13.0	A
USGS	15266300	2020-08-14	13300	A					14.6	A	12.9	A	13.7	A
USGS	15266300	2020-08-15	12900	A					13.9	A	12.6	A	13.4	A
USGS	15266300	2020-08-16	12500	A					14.6	A	13.0	A	13.8	A
USGS	15266300	2020-08-17	12200	A					15.2	A	13.2	A	14.2	A
USGS	15266300	2020-08-18	12100	A					15.1	A	13.9	A	14.5	A
USGS	15266300	2020-08-19	12000	A					14.9	A	13.8	A	14.2	A
USGS	15266300	2020-08-20	11600	A					14.4	A	12.7	A	13.7	A
USGS	15266300	2020-08-21	11500	A					14.3	A	12.7	A	13.6	A
USGS	15266300	2020-08-22	11300	A					15.6	A	13.3	A	14.4	A
USGS	15266300	2020-08-23	11200	A					15.1	A	14.0	A	14.6	A
USGS	15266300	2020-08-24	11200	A					14.6	A	13.9	A	14.3	A
USGS	15266300	2020-08-25	11200	A					14.3	A	13.4	A	13.9	A
USGS	15266300	2020-08-26	11500	A					14.0	A	12.7	A	13.4	A
USGS	15266300	2020-08-27	11800	A					13.5	A	12.1	A	12.8	A
USGS	15266300	2020-08-28	11600	A					13.8	A	12.0	A	12.9	A
USGS	15266300	2020-08-29	11400	A					13.4	A	11.9	A	12.5	A
USGS	15266300	2020-08-30	11400	A					12.5	A	11.9	A	12.2	A
USGS	15266300	2020-08-31	11500	A					12.4	A	11.7	A	11.9	A
USGS	15266300	2020-09-01	11700	A					12.4	A	11.4	A	11.9	A
USGS	15266300	2020-09-02	11900	A					12.2	A	11.5	A	11.9	A
USGS	15266300	2020-09-03	12200	A					12.1	A	11.4	A	11.7	A
USGS	15266300	2020-09-04	12200	A					12.0	A	10.7	A	11.4	A
USGS	15266300	2020-09-05	11900	A					12.2	A	10.8	A	11.6	A
USGS	15266300	2020-09-06	11600	A					11.9	A	10.9	A	11.3	A
USGS	15266300	2020-09-07	11600	A					11.3	A	10.4	A	10.7	A
USGS	15266300	2020-09-08	11200	A					11.3	A	10.3	A	10.8	A
USGS	15266300	2020-09-09	10900	A					10.9	A	9.7	A	10.3	A
USGS	15266300	2020-09-10	10700	A					10.6	A	8.2	A	9.4	A
USGS	15266300	2020-09-11	10300	A					10.0	A	8.8	A	9.6	A
USGS	15266300	2020-09-12	9920	A					10.3	A	8.6	A	9.5	A
USGS	15266300	2020-09-13	9490	A					10.7	A	8.7	A	9.8	A
USGS	15266300	2020-09-14	9050	A					10.9	A	9.5	A	10.2	A
USGS	15266300	2020-09-15	8650	A					10.6	A	9.9	A	10.3	A
USGS	15266300	2020-09-16	8420	A					10.7	A	10.2	A	10.4	A
USGS	15266300	2020-09-17	8650	A					10.7	A	9.9	A	10.3	A
USGS	15266300	2020-09-18	8470	A					10.0	A	9.0	A	9.6	A
USGS	15266300	2020-09-19	8450	A					9.8	A	8.8	A	9.4	A
USGS	15266300	2020-09-20	8660	A					9.6	A	8.7	A	9.2	A
USGS	15266300	2020-09-21	8750	A					9.9	A	8.9	A	9.4	A
USGS	15266300	2020-09-22	8770	A					9.6	A	9.2	A	9.3	A
USGS	15266300	2020-09-23	8870	A					9.7	A	8.8	A	9.2	A
USGS	15266300	2020-09-24	8950	A					9.5	A	8.8	A	9.2	A
USGS	15266300	2020-09-25	8980	A					9.7	A	9.2	A	9.4	A
USGS	15266300	2020-09-26	8980	A					9.5	A	8.9	A	9.2	A
USGS	15266300	2020-09-27	9460	A					9.2	A	8.7	A	8.8	A
USGS	15266300	2020-09-28	9510	A					9.2	A	8.5	A	8.8	A
USGS	15266300	2020-09-29	9510	A					9.0	A	8.2	A	8.5	A
USGS	15266300	2020-09-30	9680	A					9.2	A	8.3	A	8.8	A
USGS	15266300	2020-10-01	11500	A					9.2	A	8.2	A	8.5	A
USGS	15266300	2020-10-02	13700	A					8.6	A	7.8	A	8.2	A
USGS	15266300	2020-10-03	17400	A					8.5	A	7.8	A	8.1	A
USGS	15266300	2020-10-04	19500	A					8.1	A	7.4	A	7.7	A
USGS	15266300	2020-10-05	20400	A					8.5	A	7.7	A	8.1	A
USGS	15266300	2020-10-06	21000	A					8.5	A	7.7	A	8.1	A
USGS	15266300	2020-10-07	20600	A					8.2	A	7.8	A	8.0	A
USGS	15266300	2020-10-08	19700	A					8.1	A	7.6	A	7.8	A
USGS	15266300	2020-10-09	18400	A					8.2	A	7.6	A	7.8	A
USGS	15266300	2020-10-10	17100	A					8.0	A	7.2	A	7.6	A
USGS	15266300	2020-10-11	15800	A					7.6	A	7.1	A	7.4	A
USGS	15266300	2020-10-12	14500	A					7.6	A	7.1	A	7.4	A
USGS	15266300	2020-10-13	13200	A					7.5	A	6.9	A	7.2	A
USGS	15266300	2020-10-14	12200	A					7.4	A	6.7	A	7.1	A
USGS	15266300	2020-10-15	11300	A					7.4	A	6.8	A	7.1	A
USGS	15266300	2020-10-16	10400	A					7.1	A	6.4	A	6.6	A
USGS	15266300	2020-10-17	9550	A					6.5	A	6.0	A	6.3	A
USGS	15266300	2020-10-18	8860	A					6.5	A	6.2	A	6.4	A
USGS	15266300	2020-10-19	8250	A					6.3	A	5.7	A	6.1	A
USGS	15266300	2020-10-20	7660	A					6.0	A	5.3	A	5.6	A
USGS	15266300	2020-10-21	7120	A					5.6	A	4.8	A	5.2	A
USGS	15266300	2020-10-22	6630	A					5.3	A	4.6	A	5.0	A
USGS	15266300	2020-10-23	6450	A					5.3	A	4.9	A	5.1	A
USGS	15266300	2020-10-24	6290	A					5.7	A	5.1	A	5.3	A
USGS	15266300	2020-10-25	5940	A					5.4	A	4.9	A	5.2	A
USGS	15266300	2020-10-26	5670	A					5.4	A	4.9	A	5.1	A
USGS	15266300	2020-10-27	5530	A					5.2	A	4.5	A	4.8	A
USGS	15266300	2020-10-28	5230	A					4.5	A	3.7	A	4.1	A
USGS	15266300	2020-10-29	4990	A					4.2	A	3.8	A	4.0	A
USGS	15266300	2020-10-30	4620	A					3.9	A	2.7	A	3.1	A
USGS	15266300	2020-10-31	4390	A					2.7	A	1.9	A	2.3	A
USGS	15266300	2020-11-01	4210	A					2.4	A	1.5	A	1.8	A
USGS	15266300	2020-11-02	4060	A					1.5	A	0.6	A	1.1	A
USGS	15266300	2020-11-03	4040	A					1.7	A	1.1	A	1.4	A
USGS	15266300	2020-11-04	4110	A					1.6	A	0.9	A	1.3	A
USGS	15266300	2020-11-05	4350	A					2.6	A	1.1	A	1.6	A
